id,severity,msg,verbose,cwe,file,line,column,symbol,info
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1018,35,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1027,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1028,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1090,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1091,35,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1097,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1098,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1158,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1159,51,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1168,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1169,35,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1179,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1180,35,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1276,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1277,35,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1287,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1288,35,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/TemplatedDatabase.h,1372,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DVision/BRIEF.h,188,24,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/ThirdParty/DVision/BRIEF.h,189,24,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/parameters.h,71,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/parameters.h,72,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/parameters.h,97,18,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/encoder/encoder_manager.h,22,18,,
misra-c2012-17.2,style,"Functions shall not call themselves, either directly or indirectly","Functions shall not call themselves, either directly or indirectly",,blaser_slam/slam_estimator/src/utility/utility.h,266,22,,
uninitvar,error,Uninitialized variable: tmp_feature.depth,Uninitialized variable: tmp_feature.depth,457,blaser_slam/slam_estimator/src/estimator.cpp,629,44,tmp_feature,Assuming container is not empty
uninitvar,error,Uninitialized variable: tmp_feature.depth,Uninitialized variable: tmp_feature.depth,457,blaser_slam/slam_estimator/src/estimator.cpp,629,44,tmp_feature,Assuming container is not empty
uninitvar,error,Uninitialized variable: v,Uninitialized variable: v,457,blaser_slam/slam_estimator/src/estimator.cpp,1331,21,v,
uninitvar,error,Uninitialized variable: u,Uninitialized variable: u,457,blaser_slam/slam_estimator/src/estimator.cpp,1334,25,u,
uninitStructMember,error,Uninitialized struct member: tmp_feature.depth,Uninitialized struct member: tmp_feature.depth,457,blaser_slam/slam_estimator/src/estimator.cpp,636,25,tmp_feature.depth,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,90,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,93,21,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,96,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,103,60,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,113,61,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,122,29,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,123,60,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,131,29,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,132,61,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,323,18,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,362,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,374,18,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,410,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,454,18,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,470,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,489,18,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,504,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,720,57,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1465,28,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1469,17,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1470,17,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1526,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1527,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1528,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1531,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1557,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1561,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1593,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1597,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1709,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1727,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1728,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1729,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1731,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1732,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1733,0,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1747,0,,
